gamePk,team_side,team_id,team_name,avg_last_5,ops_last_5,hr_rate_last_5,strikeout_rate_last_5,walk_rate_last_5,stolen_success_last_5
745398,away,109,Arizona Diamondbacks,0.2514,0.7230000000000001,1.8,7.2,5.2,0.6666666666666666
745398,home,135,San Diego Padres,0.2622,0.7350000000000001,1.4,6.6,1.2,0.75
745237,away,141,Toronto Blue Jays,0.23399999999999999,0.685,0.6,8.2,3.2,1.0
745237,home,136,Seattle Mariners,0.217,0.6606000000000001,0.8,12.2,2.6,0.8571428571428571
746127,away,158,Milwaukee Brewers,0.257,0.7322,0.8,6.0,4.0,0.875
746127,home,119,Los Angeles Dodgers,0.25599999999999995,0.7734,1.0,7.8,3.6,0.8333333333333334
745724,away,111,Boston Red Sox,0.25179999999999997,0.74,1.4,10.6,4.0,0.8333333333333334
745724,home,147,New York Yankees,0.24899999999999997,0.7582000000000001,1.0,6.2,4.6,0.8571428571428571
745885,away,117,Houston Astros,0.264,0.7459999999999999,1.2,8.0,3.8,1.0
745885,home,142,Minnesota Twins,0.24980000000000002,0.744,1.4,6.6,3.6,1.0
746856,away,108,Los Angeles Angels,0.2378,0.693,0.4,7.8,2.2,0.8
746856,home,112,Chicago Cubs,0.22840000000000002,0.6792,1.0,9.2,2.6,0.75
745476,away,121,New York Mets,0.2484,0.7375999999999999,1.6,11.0,1.4,0.6666666666666666
745476,home,134,Pittsburgh Pirates,0.22820000000000001,0.6578,2.6,8.2,2.4,0.3333333333333333
744835,away,138,St. Louis Cardinals,0.24020000000000002,0.6854,0.8,8.8,2.6,0.25
744835,home,120,Washington Nationals,0.23539999999999997,0.6678,0.8,5.8,3.4,0.3333333333333333
744995,away,139,Tampa Bay Rays,0.236,0.6804,1.4,8.4,5.6,0.5
744995,home,140,Texas Rangers,0.23879999999999998,0.6866000000000001,1.0,8.6,2.8,0.5
745642,away,110,Baltimore Orioles,0.25440000000000007,0.7752,0.6,8.6,2.2,0.6666666666666666
745642,home,133,Oakland Athletics,0.2212,0.6662000000000001,1.6,8.2,3.2,1.0
746694,away,116,Detroit Tigers,0.22800000000000004,0.6642,2.6,8.8,1.6,1.0
746694,home,113,Cincinnati Reds,0.22760000000000002,0.6808,1.6,10.0,2.8,0.5
746615,away,137,San Francisco Giants,0.2464,0.7078,1.2,10.0,3.4,0.5
746615,home,114,Cleveland Guardians,0.24500000000000002,0.7283999999999999,1.0,7.6,3.0,0.5
745235,away,141,Toronto Blue Jays,0.23360000000000003,0.6838,0.8,8.2,3.2,0.5
745235,home,136,Seattle Mariners,0.21680000000000002,0.6596,0.6,11.8,3.2,0.5
746044,away,145,Chicago White Sox,0.22080000000000002,0.6306,1.2,9.4,3.6,0.5
746044,home,146,Miami Marlins,0.231,0.6295999999999999,0.8,9.4,2.8,1.0
747099,away,143,Philadelphia Phillies,0.259,0.7535999999999999,1.6,10.6,2.0,0.8333333333333334
747099,home,144,Atlanta Braves,0.2428,0.709,1.0,9.8,2.2,0.8571428571428571
746129,away,158,Milwaukee Brewers,0.2572,0.7318,0.6,7.0,3.6,0.8571428571428571
746129,home,119,Los Angeles Dodgers,0.25599999999999995,0.7734,1.6,8.2,3.8,0.8571428571428571
746529,away,118,Kansas City Royals,0.24459999999999998,0.7086,0.8,5.2,1.8,0.5
746529,home,115,Colorado Rockies,0.24459999999999998,0.6961999999999999,1.2,7.2,3.4,1.0
745395,away,109,Arizona Diamondbacks,0.25220000000000004,0.7263999999999999,2.4,8.0,4.8,0.5
745395,home,135,San Diego Padres,0.2622,0.735,1.2,5.4,1.2,1.0
745477,away,121,New York Mets,0.24779999999999996,0.7362,1.2,9.8,1.4,1.0
745477,home,134,Pittsburgh Pirates,0.22880000000000003,0.6602,2.4,7.6,3.0,0.75
744832,away,138,St. Louis Cardinals,0.2408,0.6866000000000001,0.8,8.6,3.6,0.8
744832,home,120,Washington Nationals,0.23579999999999995,0.6698000000000001,1.4,5.6,3.8,0.8571428571428571
747098,away,143,Philadelphia Phillies,0.259,0.7527999999999999,1.4,10.4,1.4,0.8
747098,home,144,Atlanta Braves,0.2426,0.709,1.4,10.4,1.8,0.75
746691,away,116,Detroit Tigers,0.22800000000000004,0.666,2.4,9.4,2.2,1.0
746691,home,113,Cincinnati Reds,0.227,0.6806,1.8,11.0,3.0,1.0
746616,away,137,San Francisco Giants,0.24580000000000002,0.7070000000000001,1.0,11.8,4.2,1.0
746616,home,114,Cleveland Guardians,0.2452,0.7287999999999999,1.4,6.0,3.8,0.75
746039,away,145,Chicago White Sox,0.2212,0.6316,1.0,10.4,3.2,0.75
746039,home,146,Miami Marlins,0.231,0.6296,0.8,10.0,3.0,0.6666666666666666
745883,away,117,Houston Astros,0.26420000000000005,0.7466,1.0,8.6,3.6,0.6666666666666666
745883,home,142,Minnesota Twins,0.2508,0.747,1.6,7.0,4.0,0.5
746855,away,108,Los Angeles Angels,0.23759999999999998,0.6912,0.2,6.8,2.8,1.0
746855,home,112,Chicago Cubs,0.22840000000000002,0.679,0.8,9.8,2.0,1.0
744993,away,139,Tampa Bay Rays,0.23579999999999995,0.681,1.0,8.8,5.8,1.0
744993,home,140,Texas Rangers,0.2392,0.687,0.6,8.8,2.6,1.0
746530,away,118,Kansas City Royals,0.24459999999999998,0.7081999999999999,0.8,5.0,1.6,1.0
746530,home,115,Colorado Rockies,0.24459999999999998,0.6966,0.8,7.8,3.0,1.0
745637,away,110,Baltimore Orioles,0.25460000000000005,0.775,1.0,7.8,3.2,1.0
745637,home,133,Oakland Athletics,0.2218,0.6688000000000001,2.4,6.8,4.0,1.0
745391,away,109,Arizona Diamondbacks,0.253,0.7294,2.6,9.0,4.4,0.8333333333333334
745391,home,135,San Diego Padres,0.2624000000000001,0.7353999999999999,1.2,7.4,1.6,0.8
745233,away,141,Toronto Blue Jays,0.23360000000000003,0.6836000000000001,0.6,8.4,3.4,0.75
745233,home,136,Seattle Mariners,0.2164,0.6586000000000001,1.0,11.8,3.2,0.6666666666666666
746122,away,158,Milwaukee Brewers,0.2568,0.731,0.8,7.0,3.8,0.6
746122,home,119,Los Angeles Dodgers,0.25599999999999995,0.7738,2.0,8.0,4.2,0.8
745723,away,111,Boston Red Sox,0.2518,0.7396,1.2,12.2,3.8,0.75
745723,home,147,New York Yankees,0.24860000000000002,0.7578,1.6,5.4,4.4,0.75
745480,away,121,New York Mets,0.2472,0.7346,0.8,8.8,2.4,1.0
745480,home,134,Pittsburgh Pirates,0.2294,0.6622,2.0,7.6,3.6,1.0
744833,away,138,St. Louis Cardinals,0.24139999999999998,0.6874,0.6,7.8,3.8,1.0
744833,home,120,Washington Nationals,0.2366,0.6724,1.4,6.6,3.8,0.6666666666666666
746455,away,114,Cleveland Guardians,0.2454,0.7294,1.2,6.2,4.2,0.8
746455,home,116,Detroit Tigers,0.2286,0.6684000000000001,2.2,9.6,2.6,0.8
746692,away,115,Colorado Rockies,0.24459999999999998,0.6961999999999999,0.6,8.0,2.2,0.875
746692,home,113,Cincinnati Reds,0.22640000000000002,0.6798,1.4,12.4,2.2,0.8888888888888888
746771,away,142,Minnesota Twins,0.252,0.75,1.4,7.0,3.6,1.0
746771,home,145,Chicago White Sox,0.22160000000000002,0.6328,0.8,10.0,3.8,1.0
746208,away,140,Texas Rangers,0.24,0.688,0.8,9.2,2.4,1.0
746208,home,108,Los Angeles Angels,0.23679999999999998,0.6884,0.2,5.6,2.6,1.0
747181,away,144,Atlanta Braves,0.2428,0.7096,1.8,10.6,2.0,1.0
747181,home,109,Arizona Diamondbacks,0.25379999999999997,0.7327999999999999,2.6,8.8,4.0,1.0
747014,away,112,Chicago Cubs,0.22880000000000003,0.6794,0.8,9.0,2.4,1.0
747014,home,110,Baltimore Orioles,0.2548,0.775,1.4,7.8,3.4,1.0
746451,away,114,Cleveland Guardians,0.24559999999999998,0.7298,1.0,6.2,3.8,1.0
746451,home,116,Detroit Tigers,0.229,0.6696000000000001,1.4,9.0,3.0,1.0
745557,away,119,Los Angeles Dodgers,0.2556,0.774,2.0,8.4,4.8,1.0
745557,home,143,Philadelphia Phillies,0.25880000000000003,0.7512000000000001,1.0,10.0,1.4,1.0
745074,away,147,New York Yankees,0.24820000000000003,0.7572000000000001,1.4,5.6,4.2,1.0
745074,home,139,Tampa Bay Rays,0.23559999999999998,0.6808,1.0,8.8,4.6,1.0
746690,away,115,Colorado Rockies,0.2444,0.6953999999999999,0.6,8.6,2.4,0.6666666666666666
746690,home,113,Cincinnati Reds,0.2262,0.6796000000000001,1.2,11.6,2.4,0.7142857142857143
745803,away,120,Washington Nationals,0.23739999999999997,0.6742,1.0,6.4,3.2,0.6666666666666666
745803,home,121,New York Mets,0.2468,0.7327999999999999,0.4,8.6,2.2,0.625
746937,away,133,Oakland Athletics,0.2224,0.6708000000000001,2.0,8.2,4.0,0.5714285714285714
746937,home,111,Boston Red Sox,0.2514,0.7388,1.4,12.6,3.6,0.8
746368,away,146,Miami Marlins,0.231,0.6300000000000001,0.6,9.0,4.4,0.8333333333333334
746368,home,117,Houston Astros,0.2644,0.7465999999999999,0.8,8.8,3.8,0.7777777777777778
745968,away,134,Pittsburgh Pirates,0.2298,0.6642000000000001,2.2,7.2,3.6,0.8571428571428571
745968,home,158,Milwaukee Brewers,0.2564,0.7308,1.4,7.6,4.0,0.8571428571428571
746206,away,140,Texas Rangers,0.2408,0.6898000000000001,1.2,8.4,2.6,0.8333333333333334
746206,home,108,Los Angeles Angels,0.236,0.6862,0.2,6.4,3.0,0.5
745393,away,136,Seattle Mariners,0.21639999999999998,0.6588,1.4,12.4,3.4,0.5
745393,home,135,San Diego Padres,0.26280000000000003,0.7362,1.4,7.0,1.8,1.0
747180,away,144,Atlanta Braves,0.2426,0.71,2.2,10.6,2.0,1.0
747180,home,109,Arizona Diamondbacks,0.2538,0.7336,1.8,7.6,3.4,1.0
745316,away,141,Toronto Blue Jays,0.23360000000000003,0.683,0.4,8.6,3.0,1.0
745316,home,137,San Francisco Giants,0.24500000000000002,0.7056,0.6,11.2,3.4,1.0
745155,away,118,Kansas City Royals,0.24500000000000002,0.7085999999999999,1.2,5.0,2.0,1.0
745155,home,138,St. Louis Cardinals,0.24219999999999997,0.6885999999999999,0.8,7.2,3.2,1.0
746773,away,142,Minnesota Twins,0.2536,0.7538,1.8,7.2,3.4,0.6666666666666666
746773,home,145,Chicago White Sox,0.22160000000000002,0.633,0.8,10.4,3.4,0.5
745155,away,118,Kansas City Royals,0.24539999999999998,0.7091999999999999,1.4,5.6,1.0,0.5
745155,home,138,St. Louis Cardinals,0.2428,0.6895999999999999,1.4,8.2,3.0,0.5
745156,away,118,Kansas City Royals,0.24559999999999998,0.7091999999999999,1.2,6.2,0.8,0.6666666666666666
745156,home,138,St. Louis Cardinals,0.24299999999999997,0.6901999999999999,1.8,9.6,2.6,0.5
746772,away,142,Minnesota Twins,0.25460000000000005,0.7558,2.0,7.0,2.8,0.5
746772,home,145,Chicago White Sox,0.22139999999999999,0.6326,0.6,9.8,3.6,0.6666666666666666
746773,away,142,Minnesota Twins,0.2552,0.7567999999999999,1.8,7.4,2.4,0.75
746773,home,145,Chicago White Sox,0.2212,0.6322,0.8,10.0,2.6,0.6
747015,away,112,Chicago Cubs,0.22920000000000001,0.6804,1.2,8.8,3.0,0.8
747015,home,110,Baltimore Orioles,0.255,0.7748,1.4,8.0,3.0,0.8
746453,away,114,Cleveland Guardians,0.24579999999999996,0.7304,1.2,7.0,4.4,0.8333333333333334
746453,home,116,Detroit Tigers,0.2294,0.6714,1.8,8.2,3.4,0.75
745394,away,136,Seattle Mariners,0.21680000000000002,0.6606,1.8,12.0,3.4,0.8333333333333334
745394,home,135,San Diego Padres,0.26280000000000003,0.7362,1.4,6.4,1.6,0.6666666666666666
745069,away,147,New York Yankees,0.248,0.7568,1.6,7.0,3.4,0.7777777777777778
745069,home,139,Tampa Bay Rays,0.23559999999999998,0.681,1.0,8.8,4.4,0.75
745556,away,119,Los Angeles Dodgers,0.2554,0.7738,1.8,9.8,4.8,0.8
745556,home,143,Philadelphia Phillies,0.25880000000000003,0.7508,1.2,8.8,1.8,0.7142857142857143
746689,away,115,Colorado Rockies,0.24420000000000003,0.6954,1.0,9.4,2.8,0.8333333333333334
746689,home,113,Cincinnati Reds,0.2262,0.6804,1.4,11.2,2.8,0.6666666666666666
745796,away,120,Washington Nationals,0.23820000000000002,0.6762,1.2,7.4,3.0,0.6666666666666666
745796,home,121,New York Mets,0.24699999999999997,0.7327999999999999,0.8,7.6,2.6,0.6666666666666666
746934,away,133,Oakland Athletics,0.223,0.6728,2.0,10.0,4.4,1.0
746934,home,111,Boston Red Sox,0.2512,0.7388,1.8,12.4,3.2,1.0
746366,away,146,Miami Marlins,0.23079999999999998,0.6304000000000001,1.0,9.2,4.6,1.0
746366,home,117,Houston Astros,0.2642,0.7462,0.8,9.0,3.2,1.0
745969,away,134,Pittsburgh Pirates,0.23040000000000002,0.667,3.0,7.0,3.8,1.0
745969,home,158,Milwaukee Brewers,0.25599999999999995,0.7306,1.2,8.8,4.6,1.0
746205,away,140,Texas Rangers,0.24159999999999998,0.692,1.6,8.0,2.8,1.0
746205,home,108,Los Angeles Angels,0.23579999999999995,0.6848000000000001,0.6,6.0,2.8,1.0
747179,away,144,Atlanta Braves,0.2426,0.711,2.4,10.4,2.4,0.75
747179,home,109,Arizona Diamondbacks,0.25379999999999997,0.7334,1.2,8.2,3.0,0.75
745318,away,141,Toronto Blue Jays,0.23360000000000003,0.6822,0.6,8.8,3.6,0.75
745318,home,137,San Francisco Giants,0.24459999999999998,0.7049999999999998,1.0,11.6,3.4,0.75
746688,away,115,Colorado Rockies,0.24420000000000003,0.696,1.2,9.0,2.4,0.6
746688,home,113,Cincinnati Reds,0.2264,0.682,1.6,11.2,2.6,0.75
746452,away,114,Cleveland Guardians,0.24579999999999996,0.7306,1.2,6.4,4.2,0.5
746452,home,116,Detroit Tigers,0.2298,0.6728000000000002,1.4,8.0,3.2,0.3333333333333333
745799,away,120,Washington Nationals,0.2386,0.6772,1.0,7.4,2.8,0.3333333333333333
745799,home,121,New York Mets,0.2476,0.7336,0.8,6.6,2.6,0.0
745967,away,134,Pittsburgh Pirates,0.23020000000000002,0.667,1.6,7.4,3.0,0.0
745967,home,158,Milwaukee Brewers,0.256,0.7316,1.6,9.0,4.6,0.0
745313,away,141,Toronto Blue Jays,0.23360000000000003,0.682,0.8,8.8,3.2,0.6666666666666666
745313,home,137,San Francisco Giants,0.24420000000000003,0.7043999999999999,1.0,11.4,4.0,0.6666666666666666
745558,away,119,Los Angeles Dodgers,0.25539999999999996,0.7737999999999999,1.8,9.0,4.4,0.6666666666666666
745558,home,143,Philadelphia Phillies,0.2592,0.7507999999999999,1.2,7.8,1.6,0.875
747011,away,112,Chicago Cubs,0.22960000000000003,0.6808000000000001,1.0,8.4,2.2,0.8888888888888888
747011,home,110,Baltimore Orioles,0.2552,0.7742000000000001,1.0,7.4,2.8,0.875
745065,away,147,New York Yankees,0.24779999999999996,0.7556,1.0,7.4,3.0,0.8888888888888888
745065,home,139,Tampa Bay Rays,0.2352,0.68,0.6,9.2,3.8,1.0
746935,away,133,Oakland Athletics,0.2238,0.6748000000000001,1.8,11.2,3.2,1.0
746935,home,111,Boston Red Sox,0.2512,0.7392,2.0,12.0,2.6,1.0
746367,away,146,Miami Marlins,0.2306,0.6304000000000001,0.8,9.0,3.6,1.0
746367,home,117,Houston Astros,0.2642,0.746,0.8,8.6,2.6,1.0
746204,away,136,Seattle Mariners,0.217,0.6612,1.4,12.4,3.4,1.0
746204,home,108,Los Angeles Angels,0.23579999999999995,0.6848000000000001,1.0,6.2,3.6,1.0
747178,away,144,Atlanta Braves,0.2426,0.7116,2.0,10.0,2.6,1.0
747178,home,109,Arizona Diamondbacks,0.2536,0.7329999999999999,1.0,7.6,2.8,0.5
746450,away,119,Los Angeles Dodgers,0.255,0.7727999999999999,1.2,9.2,4.2,0.5
746450,home,116,Detroit Tigers,0.23040000000000002,0.6748000000000001,1.4,7.8,3.8,0.6666666666666666
745552,away,133,Oakland Athletics,0.22440000000000002,0.6764,1.4,11.2,3.6,0.5
745552,home,143,Philadelphia Phillies,0.2592,0.7512000000000001,1.4,8.0,2.2,0.5
745064,away,114,Cleveland Guardians,0.24559999999999998,0.7298,1.0,6.4,3.6,0.75
745064,home,139,Tampa Bay Rays,0.2352,0.6798,0.8,9.4,2.6,0.875
747012,away,147,New York Yankees,0.24780000000000002,0.755,1.4,8.2,3.2,0.8571428571428571
747012,home,110,Baltimore Orioles,0.2552,0.7734,1.0,7.6,2.2,1.0
746936,away,118,Kansas City Royals,0.246,0.71,1.8,6.0,0.8,1.0
746936,home,111,Boston Red Sox,0.25139999999999996,0.7402,2.0,12.2,2.6,1.0
745800,away,115,Colorado Rockies,0.244,0.6956,1.2,10.2,2.6,0.8333333333333334
745800,home,121,New York Mets,0.248,0.7344,0.8,6.8,2.8,0.8
746685,away,146,Miami Marlins,0.2306,0.631,1.2,10.0,3.0,0.6
746685,home,113,Cincinnati Reds,0.2272,0.6848000000000001,2.0,9.8,2.2,0.6666666666666666
746371,away,140,Texas Rangers,0.2424,0.6941999999999999,1.8,8.0,3.2,0.6
746371,home,117,Houston Astros,0.26380000000000003,0.7449999999999999,0.6,7.6,2.0,0.6666666666666666
746774,away,134,Pittsburgh Pirates,0.23000000000000004,0.6666000000000001,1.4,7.2,2.6,0.6666666666666666
746774,home,145,Chicago White Sox,0.22080000000000002,0.6317999999999999,1.0,9.2,2.6,1.0
745965,away,120,Washington Nationals,0.2384,0.6764000000000001,0.4,8.6,2.6,1.0
745965,home,158,Milwaukee Brewers,0.25579999999999997,0.7322,1.4,9.8,4.6,1.0
745153,away,112,Chicago Cubs,0.23000000000000004,0.6818000000000002,1.0,8.2,2.2,1.0
745153,home,138,St. Louis Cardinals,0.2434,0.691,2.0,9.2,1.4,1.0
746207,away,136,Seattle Mariners,0.21760000000000002,0.6632,2.0,10.8,3.0,1.0
746207,home,108,Los Angeles Angels,0.2354,0.684,0.8,7.2,3.2,1.0
747175,away,141,Toronto Blue Jays,0.23399999999999999,0.6826000000000001,1.0,7.8,3.2,1.0
747175,home,109,Arizona Diamondbacks,0.25339999999999996,0.7326,1.0,7.4,2.8,1.0
745390,away,144,Atlanta Braves,0.2426,0.7116,1.6,8.8,2.4,0.8571428571428571
745390,home,135,San Diego Padres,0.26260000000000006,0.736,1.2,6.4,2.0,0.8333333333333334
745312,away,142,Minnesota Twins,0.25539999999999996,0.757,1.8,6.6,2.6,0.75
745312,home,137,San Francisco Giants,0.244,0.704,1.4,9.4,3.2,0.5
746447,away,119,Los Angeles Dodgers,0.2546,0.771,0.8,10.0,3.8,0.6666666666666666
746447,home,116,Detroit Tigers,0.23080000000000003,0.6766,1.2,7.6,4.4,0.6666666666666666
746766,away,134,Pittsburgh Pirates,0.2298,0.6666000000000001,1.4,7.2,2.4,0.75
746766,home,145,Chicago White Sox,0.2204,0.631,0.8,8.8,2.0,0.75
745152,away,112,Chicago Cubs,0.23120000000000002,0.6838,1.0,7.0,2.2,0.8571428571428571
745152,home,138,St. Louis Cardinals,0.2434,0.6908,1.8,8.8,1.6,0.75
745175,away,112,Chicago Cubs,0.23220000000000002,0.6856,1.2,8.0,1.8,0.8333333333333334
745175,home,138,St. Louis Cardinals,0.2434,0.691,1.6,8.8,1.8,0.75
745549,away,133,Oakland Athletics,0.22440000000000002,0.6758,0.6,11.6,3.2,1.0
745549,home,143,Philadelphia Phillies,0.2594,0.7518,1.4,7.0,3.4,1.0
747013,away,147,New York Yankees,0.24739999999999998,0.7534,0.8,8.8,4.0,1.0
747013,home,110,Baltimore Orioles,0.25460000000000005,0.7712,0.6,7.6,1.4,1.0
746930,away,118,Kansas City Royals,0.2466,0.7114,2.0,5.6,1.0,1.0
746930,home,111,Boston Red Sox,0.2514,0.741,1.8,11.6,2.6,1.0
745798,away,115,Colorado Rockies,0.24379999999999996,0.6961999999999999,2.0,10.4,2.8,1.0
745798,home,121,New York Mets,0.2486,0.7362,1.8,6.4,2.6,1.0
745067,away,114,Cleveland Guardians,0.2452,0.7282,0.8,7.6,3.4,0.75
745067,home,139,Tampa Bay Rays,0.23539999999999997,0.68,0.6,9.2,3.0,0.5
746369,away,140,Texas Rangers,0.243,0.6961999999999999,1.8,8.2,3.2,0.0
746369,home,117,Houston Astros,0.26339999999999997,0.7445999999999999,1.0,6.2,2.4,0.75
746687,away,146,Miami Marlins,0.23080000000000003,0.6315999999999999,1.2,10.4,2.4,0.8333333333333334
746687,home,113,Cincinnati Reds,0.22840000000000002,0.6890000000000001,2.6,7.4,3.2,0.8333333333333334
745963,away,120,Washington Nationals,0.23819999999999997,0.6758000000000001,0.6,8.0,2.2,0.8333333333333334
745963,home,158,Milwaukee Brewers,0.2556,0.7323999999999999,1.0,11.0,4.8,0.7142857142857143
745311,away,142,Minnesota Twins,0.2554,0.7565999999999999,1.6,6.0,2.2,0.6666666666666666
745311,home,137,San Francisco Giants,0.244,0.7044,1.4,8.0,3.0,0.5
745392,away,144,Atlanta Braves,0.2424,0.7111999999999999,1.4,7.4,2.0,0.75
745392,home,135,San Diego Padres,0.262,0.7338,0.6,7.2,1.6,0.8
746202,away,136,Seattle Mariners,0.2184,0.6656000000000001,2.0,10.4,2.8,1.0
746202,home,108,Los Angeles Angels,0.23559999999999998,0.6848,1.2,8.6,3.8,0.75
747177,away,141,Toronto Blue Jays,0.23420000000000002,0.6828000000000001,1.0,7.4,2.2,0.8
747177,home,109,Arizona Diamondbacks,0.2528,0.7316,0.6,8.2,4.2,0.8
747009,away,147,New York Yankees,0.2472,0.753,1.4,10.0,4.4,0.8333333333333334
747009,home,110,Baltimore Orioles,0.254,0.7686,0.2,7.6,1.0,0.9
746932,away,118,Kansas City Royals,0.2468,0.7116,1.4,5.6,0.8,1.0
746932,home,111,Boston Red Sox,0.25179999999999997,0.7422,1.4,11.0,2.6,0.9166666666666666
745551,away,133,Oakland Athletics,0.2246,0.676,1.0,11.4,3.4,0.8333333333333334
745551,home,143,Philadelphia Phillies,0.25980000000000003,0.7540000000000001,2.2,7.6,4.6,0.8181818181818182
746449,away,119,Los Angeles Dodgers,0.2544,0.7702,1.0,9.4,4.4,0.7142857142857143
746449,home,116,Detroit Tigers,0.2314,0.6798000000000001,2.0,7.8,4.4,0.75
745797,away,115,Colorado Rockies,0.24379999999999996,0.6977999999999999,2.4,11.2,2.8,0.875
745797,home,121,New York Mets,0.24900000000000003,0.7382,1.8,7.6,3.8,0.875
745066,away,114,Cleveland Guardians,0.24500000000000002,0.7276,1.2,7.4,3.6,0.875
745066,home,139,Tampa Bay Rays,0.23559999999999998,0.6806,0.4,8.8,3.6,0.8888888888888888
746686,away,146,Miami Marlins,0.2312,0.6325999999999999,1.4,11.8,1.8,0.8888888888888888
746686,home,113,Cincinnati Reds,0.22960000000000003,0.6940000000000001,3.6,8.2,2.4,0.8333333333333334
746370,away,140,Texas Rangers,0.2428,0.6961999999999999,1.4,8.6,4.4,1.0
746370,home,117,Houston Astros,0.2632,0.7444000000000001,1.0,7.0,2.0,1.0
746769,away,134,Pittsburgh Pirates,0.2298,0.6662,1.0,7.6,2.8,1.0
746769,home,145,Chicago White Sox,0.2202,0.63,0.6,8.6,1.4,1.0
745962,away,120,Washington Nationals,0.23820000000000002,0.6762,1.0,8.4,2.6,1.0
745962,home,158,Milwaukee Brewers,0.2552,0.7316,0.4,11.6,4.8,1.0
745151,away,112,Chicago Cubs,0.23320000000000002,0.6872,1.0,7.0,1.4,1.0
745151,home,138,St. Louis Cardinals,0.24379999999999996,0.6918,1.4,8.0,2.2,0.8888888888888888
745314,away,142,Minnesota Twins,0.2552,0.7556,1.2,6.2,2.8,0.8
745314,home,137,San Francisco Giants,0.244,0.7049999999999998,1.2,8.8,3.0,0.75
746201,away,136,Seattle Mariners,0.219,0.6674,1.6,9.6,2.6,0.6666666666666666
746201,home,108,Los Angeles Angels,0.2358,0.6854000000000001,1.2,8.6,3.6,0.8333333333333334
747176,away,141,Toronto Blue Jays,0.23420000000000002,0.6828000000000001,0.8,6.2,2.4,1.0
747176,home,109,Arizona Diamondbacks,0.253,0.7323999999999999,1.2,8.6,4.8,1.0
745385,away,144,Atlanta Braves,0.24219999999999997,0.7106,1.0,8.0,2.2,1.0
745385,home,135,San Diego Padres,0.26139999999999997,0.7322,0.8,5.4,1.2,1.0
746854,away,109,Arizona Diamondbacks,0.2532,0.7335999999999999,1.4,8.0,5.0,1.0
746854,home,112,Chicago Cubs,0.23399999999999999,0.6896,2.0,6.4,1.6,1.0
745481,away,143,Philadelphia Phillies,0.2598,0.7546,1.8,8.0,4.2,0.5
745481,home,134,Pittsburgh Pirates,0.2298,0.666,0.4,7.4,3.0,0.0
744829,away,113,Cincinnati Reds,0.2304,0.6971999999999999,3.0,8.2,2.6,0.0
744829,home,120,Washington Nationals,0.23819999999999997,0.6762,0.6,9.0,2.4,0.0
745721,away,139,Tampa Bay Rays,0.23579999999999995,0.681,0.6,8.4,3.2,0.0
745721,home,147,New York Yankees,0.247,0.7529999999999999,1.6,9.6,4.8,0.0
744911,away,116,Detroit Tigers,0.23220000000000002,0.6822000000000001,1.4,7.4,4.6,0.0
744911,home,141,Toronto Blue Jays,0.23479999999999998,0.6842,1.0,6.0,1.6,0.0
746618,away,135,San Diego Padres,0.261,0.731,0.8,5.6,1.6,0.0
746618,home,114,Cleveland Guardians,0.2444,0.7256,0.8,6.4,2.0,0.0
746040,away,121,New York Mets,0.24939999999999998,0.7398,1.6,9.2,4.6,0.0
746040,home,146,Miami Marlins,0.23200000000000004,0.634,1.0,11.4,2.2,0.5
744990,away,110,Baltimore Orioles,0.2536,0.767,0.4,8.6,1.8,0.5
744990,home,140,Texas Rangers,0.2424,0.6953999999999999,1.4,8.2,4.8,0.75
746284,away,145,Chicago White Sox,0.2202,0.6298,0.6,8.2,2.0,0.8571428571428571
746284,home,118,Kansas City Royals,0.24699999999999997,0.712,1.6,5.6,1.2,0.8571428571428571
746531,away,137,San Francisco Giants,0.244,0.7054,0.8,8.2,3.0,0.875
746531,home,115,Colorado Rockies,0.24379999999999996,0.6994,3.0,11.6,2.6,0.7
745640,away,108,Los Angeles Angels,0.23559999999999998,0.6854,1.0,9.0,3.8,0.7142857142857143
745640,home,133,Oakland Athletics,0.225,0.6776000000000001,2.2,9.4,3.6,0.6
746123,away,111,Boston Red Sox,0.25220000000000004,0.7430000000000001,1.4,10.6,2.0,0.6
746123,home,119,Los Angeles Dodgers,0.2542,0.7692,0.8,9.2,3.8,0.5
745228,away,117,Houston Astros,0.263,0.7436,1.0,7.2,2.0,1.0
745228,home,136,Seattle Mariners,0.2192,0.6676000000000001,1.2,10.4,2.8,0.6666666666666666
747093,away,138,St. Louis Cardinals,0.24420000000000003,0.6923999999999999,1.0,6.8,2.2,0.6666666666666666
747093,home,144,Atlanta Braves,0.24180000000000001,0.7097999999999999,1.2,8.4,2.0,0.6666666666666666
745720,away,139,Tampa Bay Rays,0.23579999999999995,0.6812,0.8,9.2,2.4,0.75
745720,home,147,New York Yankees,0.247,0.7536,1.6,9.6,5.8,0.5
747093,away,138,St. Louis Cardinals,0.2444,0.6927999999999999,1.0,7.0,2.4,0.6666666666666666
747093,home,144,Atlanta Braves,0.24139999999999998,0.709,1.2,8.2,2.4,0.3333333333333333
747096,away,138,St. Louis Cardinals,0.2448,0.6937999999999999,1.2,7.4,2.0,0.5
747096,home,144,Atlanta Braves,0.2412,0.7087999999999999,1.4,8.6,2.8,0.3333333333333333
744910,away,116,Detroit Tigers,0.23280000000000003,0.6842,1.4,7.4,4.2,0.5
744910,home,141,Toronto Blue Jays,0.2352,0.6848000000000001,1.2,6.4,1.6,0.5
